,State,Year,Month,Crime Description,Crime Count
8108,Tamil Nadu,2021,6,VANDALISM,3.0
8109,Tamil Nadu,2021,7,VANDALISM,1.0
8110,Tamil Nadu,2021,8,VANDALISM,2.0
8111,Tamil Nadu,2021,9,VANDALISM,1.0
8112,Tamil Nadu,2021,10,VANDALISM,3.0
8113,Tamil Nadu,2021,11,VANDALISM,2.0
8114,Tamil Nadu,2021,12,VANDALISM,1.0
8115,Tamil Nadu,2022,1,VANDALISM,3.0
8116,Tamil Nadu,2022,2,VANDALISM,2.0
8117,Tamil Nadu,2022,4,VANDALISM,4.0
8118,Tamil Nadu,2022,5,VANDALISM,3.0
8119,Tamil Nadu,2022,6,VANDALISM,1.0
8120,Tamil Nadu,2022,7,VANDALISM,3.0
8121,Tamil Nadu,2022,8,VANDALISM,1.0
8122,Tamil Nadu,2022,10,VANDALISM,2.0
8123,Tamil Nadu,2022,11,VANDALISM,3.0
8124,Tamil Nadu,2022,12,VANDALISM,5.0
8125,Tamil Nadu,2023,1,VANDALISM,2.0
8126,Tamil Nadu,2023,2,VANDALISM,2.0
8127,Tamil Nadu,2023,4,VANDALISM,1.0
8128,Tamil Nadu,2023,5,VANDALISM,2.0
8129,Tamil Nadu,2023,6,VANDALISM,3.0
8130,Tamil Nadu,2023,7,VANDALISM,2.0
8131,Tamil Nadu,2023,8,VANDALISM,4.0
8132,Tamil Nadu,2023,9,VANDALISM,4.0
8133,Tamil Nadu,2023,10,VANDALISM,1.0
8134,Tamil Nadu,2023,11,VANDALISM,2.0
8135,Tamil Nadu,2023,12,VANDALISM,1.0
8136,Tamil Nadu,2020,1,VEHICLE - STOLEN,3.0
8137,Tamil Nadu,2020,2,VEHICLE - STOLEN,2.0
8138,Tamil Nadu,2020,3,VEHICLE - STOLEN,4.0
8139,Tamil Nadu,2020,4,VEHICLE - STOLEN,3.0
8140,Tamil Nadu,2020,6,VEHICLE - STOLEN,3.0
8141,Tamil Nadu,2020,7,VEHICLE - STOLEN,6.0
8142,Tamil Nadu,2020,8,VEHICLE - STOLEN,2.0
8143,Tamil Nadu,2020,9,VEHICLE - STOLEN,1.0
8144,Tamil Nadu,2020,11,VEHICLE - STOLEN,3.0
8145,Tamil Nadu,2020,12,VEHICLE - STOLEN,2.0
8146,Tamil Nadu,2021,1,VEHICLE - STOLEN,2.0
8147,Tamil Nadu,2021,2,VEHICLE - STOLEN,1.0
8148,Tamil Nadu,2021,3,VEHICLE - STOLEN,4.0
8149,Tamil Nadu,2021,4,VEHICLE - STOLEN,3.0
8150,Tamil Nadu,2021,5,VEHICLE - STOLEN,2.0
8151,Tamil Nadu,2021,6,VEHICLE - STOLEN,3.0
8152,Tamil Nadu,2021,7,VEHICLE - STOLEN,3.0
8153,Tamil Nadu,2021,8,VEHICLE - STOLEN,3.0
8154,Tamil Nadu,2021,9,VEHICLE - STOLEN,2.0
8155,Tamil Nadu,2021,10,VEHICLE - STOLEN,2.0
8156,Tamil Nadu,2021,11,VEHICLE - STOLEN,3.0
8157,Tamil Nadu,2021,12,VEHICLE - STOLEN,2.0
8158,Tamil Nadu,2022,1,VEHICLE - STOLEN,3.0
8159,Tamil Nadu,2022,2,VEHICLE - STOLEN,2.0
8160,Tamil Nadu,2022,3,VEHICLE - STOLEN,1.0
8161,Tamil Nadu,2022,4,VEHICLE - STOLEN,3.0
8162,Tamil Nadu,2022,5,VEHICLE - STOLEN,4.0
8163,Tamil Nadu,2022,6,VEHICLE - STOLEN,2.0
8164,Tamil Nadu,2022,7,VEHICLE - STOLEN,2.0
8165,Tamil Nadu,2022,8,VEHICLE - STOLEN,3.0
8166,Tamil Nadu,2022,9,VEHICLE - STOLEN,2.0
8167,Tamil Nadu,2022,10,VEHICLE - STOLEN,1.0
8168,Tamil Nadu,2022,11,VEHICLE - STOLEN,3.0
8169,Tamil Nadu,2022,12,VEHICLE - STOLEN,3.0
8170,Tamil Nadu,2023,1,VEHICLE - STOLEN,5.0
8171,Tamil Nadu,2023,2,VEHICLE - STOLEN,2.0
8172,Tamil Nadu,2023,3,VEHICLE - STOLEN,4.0
8173,Tamil Nadu,2023,4,VEHICLE - STOLEN,2.0
8174,Tamil Nadu,2023,5,VEHICLE - STOLEN,5.0
8175,Tamil Nadu,2023,7,VEHICLE - STOLEN,3.0
8176,Tamil Nadu,2023,8,VEHICLE - STOLEN,1.0
8177,Tamil Nadu,2023,9,VEHICLE - STOLEN,2.0
8178,Tamil Nadu,2023,11,VEHICLE - STOLEN,3.0
8179,Tamil Nadu,2023,12,VEHICLE - STOLEN,1.0
8180,Telangana,2020,2,ARSON,1.0
8181,Telangana,2020,3,ARSON,1.0
8182,Telangana,2020,4,ARSON,3.0
8183,Telangana,2020,5,ARSON,4.0
8184,Telangana,2020,6,ARSON,4.0
8185,Telangana,2020,7,ARSON,4.0
8186,Telangana,2020,8,ARSON,3.0
8187,Telangana,2020,9,ARSON,4.0
8188,Telangana,2020,10,ARSON,4.0
8189,Telangana,2020,11,ARSON,2.0
8190,Telangana,2020,12,ARSON,1.0
8191,Telangana,2021,1,ARSON,1.0
8192,Telangana,2021,2,ARSON,5.0
8193,Telangana,2021,3,ARSON,1.0
8194,Telangana,2021,4,ARSON,2.0
8195,Telangana,2021,5,ARSON,6.0
8196,Telangana,2021,6,ARSON,3.0
8197,Telangana,2021,7,ARSON,3.0
8198,Telangana,2021,8,ARSON,2.0
8199,Telangana,2021,9,ARSON,3.0
8200,Telangana,2021,10,ARSON,7.0
8201,Telangana,2021,11,ARSON,2.0
8202,Telangana,2021,12,ARSON,1.0
8203,Telangana,2022,1,ARSON,2.0
8204,Telangana,2022,2,ARSON,7.0
8205,Telangana,2022,3,ARSON,3.0
8206,Telangana,2022,4,ARSON,4.0
8207,Telangana,2022,5,ARSON,5.0
8208,Telangana,2022,6,ARSON,2.0
8209,Telangana,2022,7,ARSON,4.0
8210,Telangana,2022,8,ARSON,3.0
8211,Telangana,2022,9,ARSON,1.0
8212,Telangana,2022,10,ARSON,3.0
8213,Telangana,2022,11,ARSON,1.0
8214,Telangana,2022,12,ARSON,2.0
8215,Telangana,2023,1,ARSON,5.0
8216,Telangana,2023,2,ARSON,4.0
8217,Telangana,2023,3,ARSON,5.0
8218,Telangana,2023,4,ARSON,3.0
8219,Telangana,2023,5,ARSON,4.0
8220,Telangana,2023,6,ARSON,4.0
8221,Telangana,2023,7,ARSON,3.0
8222,Telangana,2023,8,ARSON,1.0
8223,Telangana,2023,9,ARSON,1.0
8224,Telangana,2023,10,ARSON,2.0
8225,Telangana,2023,11,ARSON,1.0
8226,Telangana,2023,12,ARSON,4.0
8227,Telangana,2020,1,ASSAULT,2.0
8228,Telangana,2020,2,ASSAULT,2.0
8229,Telangana,2020,3,ASSAULT,1.0
8230,Telangana,2020,5,ASSAULT,1.0
8231,Telangana,2020,6,ASSAULT,2.0
8232,Telangana,2020,8,ASSAULT,2.0
8233,Telangana,2020,9,ASSAULT,1.0
8234,Telangana,2020,10,ASSAULT,3.0
8235,Telangana,2020,11,ASSAULT,4.0
8236,Telangana,2020,12,ASSAULT,6.0
8237,Telangana,2021,1,ASSAULT,3.0
8238,Telangana,2021,2,ASSAULT,1.0
8239,Telangana,2021,3,ASSAULT,5.0
8240,Telangana,2021,4,ASSAULT,2.0
8241,Telangana,2021,5,ASSAULT,1.0
8242,Telangana,2021,7,ASSAULT,3.0
8243,Telangana,2021,8,ASSAULT,1.0
8244,Telangana,2021,9,ASSAULT,2.0
8245,Telangana,2021,10,ASSAULT,2.0
8246,Telangana,2021,11,ASSAULT,1.0
8247,Telangana,2021,12,ASSAULT,2.0
8248,Telangana,2022,1,ASSAULT,3.0
8249,Telangana,2022,2,ASSAULT,1.0
8250,Telangana,2022,4,ASSAULT,1.0
8251,Telangana,2022,5,ASSAULT,3.0
8252,Telangana,2022,6,ASSAULT,5.0
8253,Telangana,2022,7,ASSAULT,5.0
8254,Telangana,2022,8,ASSAULT,1.0
8255,Telangana,2022,9,ASSAULT,4.0
8256,Telangana,2022,10,ASSAULT,2.0
8257,Telangana,2022,11,ASSAULT,2.0
8258,Telangana,2022,12,ASSAULT,2.0
8259,Telangana,2023,1,ASSAULT,2.0
8260,Telangana,2023,2,ASSAULT,2.0
8261,Telangana,2023,3,ASSAULT,6.0
8262,Telangana,2023,4,ASSAULT,1.0
8263,Telangana,2023,5,ASSAULT,1.0
8264,Telangana,2023,6,ASSAULT,2.0
8265,Telangana,2023,7,ASSAULT,3.0
8266,Telangana,2023,9,ASSAULT,2.0
8267,Telangana,2023,10,ASSAULT,1.0
8268,Telangana,2023,11,ASSAULT,4.0
8269,Telangana,2023,12,ASSAULT,3.0
8270,Telangana,2020,1,BURGLARY,1.0
8271,Telangana,2020,2,BURGLARY,3.0
8272,Telangana,2020,3,BURGLARY,3.0
8273,Telangana,2020,4,BURGLARY,5.0
8274,Telangana,2020,5,BURGLARY,3.0
8275,Telangana,2020,6,BURGLARY,4.0
8276,Telangana,2020,7,BURGLARY,3.0
8277,Telangana,2020,8,BURGLARY,1.0
8278,Telangana,2020,9,BURGLARY,3.0
8279,Telangana,2020,10,BURGLARY,3.0
8280,Telangana,2020,11,BURGLARY,3.0
8281,Telangana,2020,12,BURGLARY,3.0
8282,Telangana,2021,1,BURGLARY,2.0
8283,Telangana,2021,2,BURGLARY,1.0
8284,Telangana,2021,3,BURGLARY,1.0
8285,Telangana,2021,5,BURGLARY,3.0
8286,Telangana,2021,6,BURGLARY,2.0
8287,Telangana,2021,7,BURGLARY,6.0
8288,Telangana,2021,8,BURGLARY,2.0
8289,Telangana,2021,9,BURGLARY,2.0
8290,Telangana,2021,10,BURGLARY,1.0
8291,Telangana,2021,11,BURGLARY,1.0
8292,Telangana,2021,12,BURGLARY,3.0
8293,Telangana,2022,1,BURGLARY,1.0
8294,Telangana,2022,2,BURGLARY,3.0
8295,Telangana,2022,3,BURGLARY,3.0
8296,Telangana,2022,4,BURGLARY,3.0
8297,Telangana,2022,5,BURGLARY,6.0
8298,Telangana,2022,6,BURGLARY,3.0
8299,Telangana,2022,8,BURGLARY,4.0
8300,Telangana,2022,9,BURGLARY,1.0
8301,Telangana,2022,10,BURGLARY,4.0
8302,Telangana,2022,11,BURGLARY,2.0
8303,Telangana,2022,12,BURGLARY,2.0
8304,Telangana,2023,1,BURGLARY,3.0
8305,Telangana,2023,2,BURGLARY,3.0
8306,Telangana,2023,3,BURGLARY,1.0
8307,Telangana,2023,4,BURGLARY,4.0
8308,Telangana,2023,5,BURGLARY,4.0
8309,Telangana,2023,6,BURGLARY,2.0
8310,Telangana,2023,7,BURGLARY,6.0
8311,Telangana,2023,8,BURGLARY,4.0
8312,Telangana,2023,10,BURGLARY,3.0
8313,Telangana,2023,11,BURGLARY,2.0
8314,Telangana,2023,12,BURGLARY,1.0
8315,Telangana,2020,1,COUNTERFEITING,2.0
8316,Telangana,2020,2,COUNTERFEITING,2.0
8317,Telangana,2020,3,COUNTERFEITING,3.0
8318,Telangana,2020,4,COUNTERFEITING,2.0
8319,Telangana,2020,5,COUNTERFEITING,1.0
8320,Telangana,2020,6,COUNTERFEITING,4.0
8321,Telangana,2020,8,COUNTERFEITING,4.0
8322,Telangana,2020,9,COUNTERFEITING,2.0
8323,Telangana,2020,10,COUNTERFEITING,2.0
8324,Telangana,2020,11,COUNTERFEITING,1.0
8325,Telangana,2020,12,COUNTERFEITING,1.0
8326,Telangana,2021,1,COUNTERFEITING,4.0
8327,Telangana,2021,2,COUNTERFEITING,4.0
8328,Telangana,2021,3,COUNTERFEITING,5.0
8329,Telangana,2021,4,COUNTERFEITING,1.0
8330,Telangana,2021,5,COUNTERFEITING,4.0
8331,Telangana,2021,6,COUNTERFEITING,4.0
8332,Telangana,2021,7,COUNTERFEITING,2.0
8333,Telangana,2021,8,COUNTERFEITING,3.0
8334,Telangana,2021,10,COUNTERFEITING,2.0
8335,Telangana,2021,11,COUNTERFEITING,1.0
8336,Telangana,2021,12,COUNTERFEITING,4.0
8337,Telangana,2022,1,COUNTERFEITING,4.0
8338,Telangana,2022,2,COUNTERFEITING,1.0
8339,Telangana,2022,3,COUNTERFEITING,1.0
8340,Telangana,2022,4,COUNTERFEITING,1.0
8341,Telangana,2022,5,COUNTERFEITING,3.0
8342,Telangana,2022,6,COUNTERFEITING,4.0
8343,Telangana,2022,7,COUNTERFEITING,1.0
8344,Telangana,2022,8,COUNTERFEITING,1.0
8345,Telangana,2022,10,COUNTERFEITING,1.0
8346,Telangana,2022,11,COUNTERFEITING,5.0
8347,Telangana,2022,12,COUNTERFEITING,6.0
8348,Telangana,2023,1,COUNTERFEITING,1.0
8349,Telangana,2023,2,COUNTERFEITING,2.0
8350,Telangana,2023,3,COUNTERFEITING,5.0
8351,Telangana,2023,4,COUNTERFEITING,2.0
8352,Telangana,2023,5,COUNTERFEITING,4.0
8353,Telangana,2023,6,COUNTERFEITING,5.0
8354,Telangana,2023,7,COUNTERFEITING,2.0
8355,Telangana,2023,8,COUNTERFEITING,2.0
8356,Telangana,2023,9,COUNTERFEITING,3.0
8357,Telangana,2023,10,COUNTERFEITING,3.0
8358,Telangana,2023,11,COUNTERFEITING,3.0
8359,Telangana,2023,12,COUNTERFEITING,2.0
8360,Telangana,2020,1,CYBERCRIME,1.0
8361,Telangana,2020,2,CYBERCRIME,4.0
8362,Telangana,2020,3,CYBERCRIME,5.0
8363,Telangana,2020,4,CYBERCRIME,1.0
8364,Telangana,2020,5,CYBERCRIME,4.0
8365,Telangana,2020,6,CYBERCRIME,1.0
8366,Telangana,2020,7,CYBERCRIME,1.0
8367,Telangana,2020,8,CYBERCRIME,3.0
8368,Telangana,2020,9,CYBERCRIME,1.0
8369,Telangana,2020,10,CYBERCRIME,1.0
8370,Telangana,2020,11,CYBERCRIME,2.0
8371,Telangana,2020,12,CYBERCRIME,5.0
8372,Telangana,2021,1,CYBERCRIME,1.0
8373,Telangana,2021,2,CYBERCRIME,2.0
8374,Telangana,2021,3,CYBERCRIME,3.0
8375,Telangana,2021,4,CYBERCRIME,3.0
8376,Telangana,2021,5,CYBERCRIME,2.0
8377,Telangana,2021,6,CYBERCRIME,3.0
8378,Telangana,2021,7,CYBERCRIME,8.0
8379,Telangana,2021,8,CYBERCRIME,6.0
8380,Telangana,2021,9,CYBERCRIME,2.0
8381,Telangana,2021,10,CYBERCRIME,8.0
8382,Telangana,2021,11,CYBERCRIME,2.0
8383,Telangana,2022,1,CYBERCRIME,1.0
8384,Telangana,2022,2,CYBERCRIME,1.0
8385,Telangana,2022,3,CYBERCRIME,1.0
8386,Telangana,2022,4,CYBERCRIME,2.0
8387,Telangana,2022,6,CYBERCRIME,4.0
8388,Telangana,2022,7,CYBERCRIME,2.0
8389,Telangana,2022,8,CYBERCRIME,2.0
8390,Telangana,2022,9,CYBERCRIME,1.0
8391,Telangana,2022,10,CYBERCRIME,2.0
8392,Telangana,2022,11,CYBERCRIME,2.0
8393,Telangana,2022,12,CYBERCRIME,1.0
8394,Telangana,2023,1,CYBERCRIME,3.0
8395,Telangana,2023,2,CYBERCRIME,2.0
8396,Telangana,2023,3,CYBERCRIME,4.0
8397,Telangana,2023,4,CYBERCRIME,2.0
8398,Telangana,2023,5,CYBERCRIME,1.0
8399,Telangana,2023,6,CYBERCRIME,3.0
8400,Telangana,2023,7,CYBERCRIME,2.0
8401,Telangana,2023,8,CYBERCRIME,1.0
8402,Telangana,2023,9,CYBERCRIME,6.0
8403,Telangana,2023,10,CYBERCRIME,3.0
8404,Telangana,2023,11,CYBERCRIME,2.0
8405,Telangana,2023,12,CYBERCRIME,4.0
8406,Telangana,2020,2,DOMESTIC VIOLENCE,1.0
8407,Telangana,2020,3,DOMESTIC VIOLENCE,8.0
8408,Telangana,2020,4,DOMESTIC VIOLENCE,2.0
8409,Telangana,2020,5,DOMESTIC VIOLENCE,8.0
8410,Telangana,2020,6,DOMESTIC VIOLENCE,1.0
8411,Telangana,2020,7,DOMESTIC VIOLENCE,4.0
8412,Telangana,2020,8,DOMESTIC VIOLENCE,1.0
8413,Telangana,2020,9,DOMESTIC VIOLENCE,3.0
8414,Telangana,2020,10,DOMESTIC VIOLENCE,4.0
8415,Telangana,2020,11,DOMESTIC VIOLENCE,2.0
8416,Telangana,2020,12,DOMESTIC VIOLENCE,4.0
8417,Telangana,2021,1,DOMESTIC VIOLENCE,2.0
8418,Telangana,2021,2,DOMESTIC VIOLENCE,5.0
8419,Telangana,2021,3,DOMESTIC VIOLENCE,2.0
8420,Telangana,2021,4,DOMESTIC VIOLENCE,1.0
8421,Telangana,2021,5,DOMESTIC VIOLENCE,3.0
8422,Telangana,2021,6,DOMESTIC VIOLENCE,1.0
8423,Telangana,2021,7,DOMESTIC VIOLENCE,2.0
8424,Telangana,2021,8,DOMESTIC VIOLENCE,1.0
8425,Telangana,2021,9,DOMESTIC VIOLENCE,3.0
8426,Telangana,2021,10,DOMESTIC VIOLENCE,2.0
8427,Telangana,2021,11,DOMESTIC VIOLENCE,1.0
8428,Telangana,2021,12,DOMESTIC VIOLENCE,4.0
8429,Telangana,2022,1,DOMESTIC VIOLENCE,5.0
8430,Telangana,2022,2,DOMESTIC VIOLENCE,2.0
8431,Telangana,2022,3,DOMESTIC VIOLENCE,4.0
8432,Telangana,2022,4,DOMESTIC VIOLENCE,1.0
8433,Telangana,2022,5,DOMESTIC VIOLENCE,5.0
8434,Telangana,2022,6,DOMESTIC VIOLENCE,4.0
8435,Telangana,2022,7,DOMESTIC VIOLENCE,2.0
8436,Telangana,2022,8,DOMESTIC VIOLENCE,1.0
8437,Telangana,2022,9,DOMESTIC VIOLENCE,4.0
8438,Telangana,2022,10,DOMESTIC VIOLENCE,2.0
8439,Telangana,2022,11,DOMESTIC VIOLENCE,5.0
8440,Telangana,2022,12,DOMESTIC VIOLENCE,1.0
8441,Telangana,2023,1,DOMESTIC VIOLENCE,2.0
8442,Telangana,2023,2,DOMESTIC VIOLENCE,1.0
8443,Telangana,2023,3,DOMESTIC VIOLENCE,2.0
8444,Telangana,2023,4,DOMESTIC VIOLENCE,5.0
8445,Telangana,2023,5,DOMESTIC VIOLENCE,4.0
8446,Telangana,2023,7,DOMESTIC VIOLENCE,3.0
8447,Telangana,2023,8,DOMESTIC VIOLENCE,3.0
8448,Telangana,2023,9,DOMESTIC VIOLENCE,5.0
8449,Telangana,2023,11,DOMESTIC VIOLENCE,2.0
8450,Telangana,2023,12,DOMESTIC VIOLENCE,2.0
8451,Telangana,2020,1,DRUG OFFENSE,3.0
8452,Telangana,2020,2,DRUG OFFENSE,2.0
8453,Telangana,2020,3,DRUG OFFENSE,5.0
8454,Telangana,2020,4,DRUG OFFENSE,1.0
8455,Telangana,2020,5,DRUG OFFENSE,1.0
8456,Telangana,2020,6,DRUG OFFENSE,2.0
8457,Telangana,2020,7,DRUG OFFENSE,1.0
8458,Telangana,2020,8,DRUG OFFENSE,2.0
8459,Telangana,2020,9,DRUG OFFENSE,2.0
8460,Telangana,2020,10,DRUG OFFENSE,2.0
8461,Telangana,2021,1,DRUG OFFENSE,2.0
8462,Telangana,2021,2,DRUG OFFENSE,3.0
8463,Telangana,2021,3,DRUG OFFENSE,4.0
8464,Telangana,2021,4,DRUG OFFENSE,4.0
8465,Telangana,2021,6,DRUG OFFENSE,2.0
8466,Telangana,2021,7,DRUG OFFENSE,3.0
8467,Telangana,2021,8,DRUG OFFENSE,2.0
8468,Telangana,2021,9,DRUG OFFENSE,3.0
8469,Telangana,2021,10,DRUG OFFENSE,3.0
8470,Telangana,2021,11,DRUG OFFENSE,3.0
8471,Telangana,2021,12,DRUG OFFENSE,2.0
8472,Telangana,2022,1,DRUG OFFENSE,2.0
8473,Telangana,2022,2,DRUG OFFENSE,1.0
8474,Telangana,2022,3,DRUG OFFENSE,3.0
8475,Telangana,2022,4,DRUG OFFENSE,1.0
8476,Telangana,2022,5,DRUG OFFENSE,3.0
8477,Telangana,2022,6,DRUG OFFENSE,4.0
8478,Telangana,2022,7,DRUG OFFENSE,1.0
8479,Telangana,2022,9,DRUG OFFENSE,3.0
8480,Telangana,2022,10,DRUG OFFENSE,4.0
8481,Telangana,2022,11,DRUG OFFENSE,1.0
8482,Telangana,2022,12,DRUG OFFENSE,3.0
8483,Telangana,2023,1,DRUG OFFENSE,8.0
8484,Telangana,2023,3,DRUG OFFENSE,1.0
8485,Telangana,2023,4,DRUG OFFENSE,4.0
8486,Telangana,2023,5,DRUG OFFENSE,2.0
8487,Telangana,2023,6,DRUG OFFENSE,5.0
8488,Telangana,2023,7,DRUG OFFENSE,1.0
8489,Telangana,2023,8,DRUG OFFENSE,2.0
8490,Telangana,2023,9,DRUG OFFENSE,2.0
8491,Telangana,2023,10,DRUG OFFENSE,3.0
8492,Telangana,2023,11,DRUG OFFENSE,3.0
8493,Telangana,2023,12,DRUG OFFENSE,4.0
8494,Telangana,2020,1,EXTORTION,6.0
8495,Telangana,2020,2,EXTORTION,3.0
8496,Telangana,2020,3,EXTORTION,1.0
8497,Telangana,2020,4,EXTORTION,1.0
8498,Telangana,2020,5,EXTORTION,2.0
8499,Telangana,2020,6,EXTORTION,2.0
8500,Telangana,2020,7,EXTORTION,5.0
8501,Telangana,2020,8,EXTORTION,2.0
8502,Telangana,2020,9,EXTORTION,3.0
8503,Telangana,2020,10,EXTORTION,1.0
8504,Telangana,2020,11,EXTORTION,3.0
8505,Telangana,2021,1,EXTORTION,2.0
8506,Telangana,2021,2,EXTORTION,2.0
8507,Telangana,2021,3,EXTORTION,2.0
8508,Telangana,2021,4,EXTORTION,2.0
8509,Telangana,2021,5,EXTORTION,3.0
8510,Telangana,2021,6,EXTORTION,4.0
8511,Telangana,2021,7,EXTORTION,3.0
8512,Telangana,2021,8,EXTORTION,3.0
8513,Telangana,2021,9,EXTORTION,3.0
8514,Telangana,2021,11,EXTORTION,2.0
8515,Telangana,2021,12,EXTORTION,1.0
8516,Telangana,2022,1,EXTORTION,4.0
8517,Telangana,2022,2,EXTORTION,1.0
8518,Telangana,2022,3,EXTORTION,2.0
8519,Telangana,2022,4,EXTORTION,2.0
8520,Telangana,2022,5,EXTORTION,1.0
8521,Telangana,2022,6,EXTORTION,4.0
8522,Telangana,2022,7,EXTORTION,4.0
8523,Telangana,2022,8,EXTORTION,2.0
8524,Telangana,2022,9,EXTORTION,2.0
8525,Telangana,2022,10,EXTORTION,2.0
8526,Telangana,2022,11,EXTORTION,2.0
8527,Telangana,2023,1,EXTORTION,1.0
8528,Telangana,2023,2,EXTORTION,2.0
8529,Telangana,2023,3,EXTORTION,2.0
8530,Telangana,2023,4,EXTORTION,5.0
8531,Telangana,2023,5,EXTORTION,1.0
8532,Telangana,2023,6,EXTORTION,3.0
8533,Telangana,2023,7,EXTORTION,4.0
8534,Telangana,2023,8,EXTORTION,1.0
8535,Telangana,2023,9,EXTORTION,1.0
8536,Telangana,2023,10,EXTORTION,3.0
8537,Telangana,2023,11,EXTORTION,1.0
8538,Telangana,2023,12,EXTORTION,5.0
8539,Telangana,2020,1,FIREARM OFFENSE,1.0
8540,Telangana,2020,2,FIREARM OFFENSE,2.0
8541,Telangana,2020,3,FIREARM OFFENSE,5.0
8542,Telangana,2020,4,FIREARM OFFENSE,1.0
8543,Telangana,2020,5,FIREARM OFFENSE,3.0
8544,Telangana,2020,6,FIREARM OFFENSE,1.0
8545,Telangana,2020,7,FIREARM OFFENSE,2.0
8546,Telangana,2020,8,FIREARM OFFENSE,3.0
8547,Telangana,2020,9,FIREARM OFFENSE,2.0
8548,Telangana,2020,10,FIREARM OFFENSE,2.0
8549,Telangana,2020,11,FIREARM OFFENSE,3.0
8550,Telangana,2020,12,FIREARM OFFENSE,3.0
8551,Telangana,2021,1,FIREARM OFFENSE,3.0
8552,Telangana,2021,2,FIREARM OFFENSE,4.0
8553,Telangana,2021,3,FIREARM OFFENSE,5.0
8554,Telangana,2021,4,FIREARM OFFENSE,3.0
8555,Telangana,2021,5,FIREARM OFFENSE,3.0
8556,Telangana,2021,6,FIREARM OFFENSE,3.0
8557,Telangana,2021,7,FIREARM OFFENSE,6.0
8558,Telangana,2021,8,FIREARM OFFENSE,3.0
8559,Telangana,2021,9,FIREARM OFFENSE,3.0
8560,Telangana,2021,10,FIREARM OFFENSE,1.0
8561,Telangana,2021,12,FIREARM OFFENSE,1.0
8562,Telangana,2022,2,FIREARM OFFENSE,3.0
8563,Telangana,2022,3,FIREARM OFFENSE,4.0
8564,Telangana,2022,4,FIREARM OFFENSE,2.0
8565,Telangana,2022,5,FIREARM OFFENSE,6.0
8566,Telangana,2022,7,FIREARM OFFENSE,3.0
8567,Telangana,2022,8,FIREARM OFFENSE,2.0
8568,Telangana,2022,9,FIREARM OFFENSE,2.0
8569,Telangana,2022,10,FIREARM OFFENSE,1.0
8570,Telangana,2022,12,FIREARM OFFENSE,3.0
8571,Telangana,2023,1,FIREARM OFFENSE,6.0
8572,Telangana,2023,2,FIREARM OFFENSE,4.0
8573,Telangana,2023,4,FIREARM OFFENSE,2.0
8574,Telangana,2023,5,FIREARM OFFENSE,2.0
8575,Telangana,2023,6,FIREARM OFFENSE,3.0
8576,Telangana,2023,7,FIREARM OFFENSE,2.0
8577,Telangana,2023,8,FIREARM OFFENSE,5.0
8578,Telangana,2023,9,FIREARM OFFENSE,2.0
8579,Telangana,2023,10,FIREARM OFFENSE,5.0
8580,Telangana,2023,11,FIREARM OFFENSE,2.0
8581,Telangana,2023,12,FIREARM OFFENSE,1.0
8582,Telangana,2020,1,FRAUD,2.0
8583,Telangana,2020,2,FRAUD,2.0
8584,Telangana,2020,3,FRAUD,3.0
8585,Telangana,2020,4,FRAUD,1.0
8586,Telangana,2020,5,FRAUD,2.0
8587,Telangana,2020,6,FRAUD,5.0
8588,Telangana,2020,7,FRAUD,1.0
8589,Telangana,2020,8,FRAUD,2.0
8590,Telangana,2020,9,FRAUD,2.0
8591,Telangana,2020,10,FRAUD,4.0
8592,Telangana,2020,11,FRAUD,1.0
8593,Telangana,2021,1,FRAUD,2.0
8594,Telangana,2021,2,FRAUD,3.0
8595,Telangana,2021,3,FRAUD,5.0
8596,Telangana,2021,5,FRAUD,1.0
8597,Telangana,2021,7,FRAUD,3.0
8598,Telangana,2021,8,FRAUD,4.0
8599,Telangana,2021,9,FRAUD,2.0
8600,Telangana,2021,10,FRAUD,4.0
8601,Telangana,2021,11,FRAUD,5.0
8602,Telangana,2021,12,FRAUD,2.0
8603,Telangana,2022,2,FRAUD,5.0
8604,Telangana,2022,3,FRAUD,5.0
8605,Telangana,2022,4,FRAUD,1.0
8606,Telangana,2022,5,FRAUD,1.0
8607,Telangana,2022,6,FRAUD,4.0
8608,Telangana,2022,7,FRAUD,1.0
8609,Telangana,2022,8,FRAUD,2.0
8610,Telangana,2022,9,FRAUD,2.0
8611,Telangana,2022,10,FRAUD,3.0
8612,Telangana,2022,11,FRAUD,3.0
8613,Telangana,2022,12,FRAUD,3.0
8614,Telangana,2023,1,FRAUD,1.0
8615,Telangana,2023,2,FRAUD,3.0
8616,Telangana,2023,3,FRAUD,3.0
8617,Telangana,2023,4,FRAUD,1.0
8618,Telangana,2023,5,FRAUD,2.0
8619,Telangana,2023,6,FRAUD,4.0
8620,Telangana,2023,8,FRAUD,2.0
8621,Telangana,2023,9,FRAUD,4.0
8622,Telangana,2023,10,FRAUD,1.0
8623,Telangana,2023,11,FRAUD,3.0
8624,Telangana,2023,12,FRAUD,3.0
8625,Telangana,2020,1,HOMICIDE,2.0
8626,Telangana,2020,2,HOMICIDE,4.0
8627,Telangana,2020,3,HOMICIDE,3.0
8628,Telangana,2020,4,HOMICIDE,2.0
8629,Telangana,2020,5,HOMICIDE,4.0
8630,Telangana,2020,6,HOMICIDE,1.0
8631,Telangana,2020,7,HOMICIDE,3.0
